labels,SELFIES
0,[C][C][=C][C][=C][Branch2][Ring2][C][C][C][=C][N][=C][Branch2][Ring1][Branch1][N][C][C][S][C][C][=C][C][=C][Branch1][#Branch1][C][N][Branch1][C][C][C][O][Ring1][=Branch2][N][C][Ring2][Ring1][Ring2][C][=N][Ring2][Ring1][O]
0,[C][C][C][=N][N][Branch1][=N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=Ring1][=N][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][N][C][Ring1][Branch1][S][C][Branch1][C][C][Branch1][C][C][C][Ring1][#Branch1][C][=Branch1][C][=O][O]
1,[O][=C][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][N][Ring2][Ring1][Ring1][C][C@@H1][Branch1][C][O][C][O]
1,[C][C][C][N][Branch1][Ring2][C][C][C][C@H1][C][C][=C][C][=C][C][=C][C][Branch1][C][O][=C][C][=Branch1][=Branch1][=C][Ring1][O][Ring1][#Branch1][C][Ring1][=C]
1,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][N][Branch1][#Branch1][C][C][C][C][Ring1][Ring1][C][Branch1][Ring2][C][Ring1][=N][C][Ring1][O][C][C][O][C][Ring1][#C]
1,[C][C][C][C][C][C][C][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C][Branch1][C][O][C][C][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][Cl]
0,[C][C@H1][Branch1][C][N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]
1,[N][C@@H1][C@H1][C][N][Branch2][Ring2][Branch2][C][=N][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][F][C][=Branch1][C][=O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][N][Ring1][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][F][C][C@@H1][Ring2][Ring1][=N][Ring2][Ring1][N]
1,[C][N][C][C][C][C@@][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][P]
1,[N][C@@H1][C][C@H1][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1].[H+1]
0,[C][C][Branch1][C][C][C][C][Branch1][C][N][C][=Branch1][C][=O][N][C][Branch1][Branch1][C][C][C][N][C][=Branch1][C][=O][N][C][Branch2][Ring2][O][C][=Branch1][C][=O][N][C][Branch1][Branch1][C][C][C][N][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][C]
1,[C][N][Branch1][C][C][C][C][O][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1]
1,[C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][C][N]
1,[C][C][N][C][C][C][C@H1][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][C][=C][Ring1][=Branch2][O][C]
1,[C][C][C][=C][Branch1][C][O][C][=Branch1][C][=O][C][=C][N][Ring1][Branch2][C][C]
1,[O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1][C][Branch1][Ring2][C][Ring1][O][N][C][C][Ring1][O]
1,[O][=C][Branch2][Ring1][=Branch1][C][C][C][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=N][Ring1][=Branch1][C][C][Ring1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
1,[N][#C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][C][O][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][Branch1]
1,[N][C][C][=C][N][Branch1][S][C][O][C][Branch1][Ring1][C][O][C][Branch1][C][O][C][Ring1][Branch2][O][C][=Branch1][C][=O][N][=Ring1][S]
0,[C][N][C][C@H1][Branch1][C][O][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2]
1,[C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=N][C][C][Ring2][Ring1][C][C][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1]
1,[C][O][C][=C][C][=C][Branch2][Ring1][O][C][Branch2][Ring1][Ring1][C][N][C@@H1][C][C][C][N][C@H1][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Ring2][O][C][C][Ring2][Ring1][Branch1]
1,[C][C@H1][C][C@H1][C@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][=N][Branch1][C][F][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][Ring1][Branch1][C][C][C@H1][Ring2][Ring1][#Branch1][C][=Branch1][C][=O][C][O]
0,[C][N][C][C][C@H1][Branch1][C][O][C@H1][C][C@H1][Branch2][Ring1][#C][S][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C@@H1][Branch1][C][C][O][C@H1][Ring1][Branch2][C@@H1][Ring1][=C][C][C][N][Ring2][Ring1][Branch1]
0,[C][C][=C][C][=C][Branch2][Ring1][S][C][C][=C][N][=C][Branch2][Ring1][C][N][C][C][C][C][C][=N][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][NH1][C][Ring2][Ring1][Ring1][=O][C][=N][Ring2][Ring1][O]
1,[N][C@H1][C][C][C][C@H1][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
0,[N][C][Branch1][C][N][=N][/N][=C][/C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl]
1,[C][C][Branch1][C][C][O][C@H1][C@H1][Branch2][Ring1][=C][C][O][C@@][Branch1][O][C][O][S][Branch1][C][N][=Branch1][C][=O][=O][O][C][Branch1][C][C][Branch1][C][C][O][C@@H1][Ring1][P][Ring1][=N][O][Ring2][Ring1][Branch1]
1,[C][N][Branch1][C][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
1,[C][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][C@H1][C@@H1][Branch1][C][C][C][C@H1][C@@H1][C][C@H1][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C@][Ring1][#Branch1][Branch1][C][C][C@@H1][Ring1][=N][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Ring2][Ring1][=Branch1][C]
1,[C][C][=Branch1][C][=O][C][C][C][C][C][C][C][Branch1][C][O][C][C][C][Ring1][Ring1][C][C][C][Ring1][=Branch1][Branch1][C][C][C][Ring1][N][C][C][C][Ring2][Ring1][Ring1][Ring1][S][C]
1,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][C][O][C][=N][C][=C][C][=C][Ring1][O][Ring1][=Branch1]
1,[N][C][=N][C][=C][Branch1][=C][N][=C][N][Ring1][Branch1][C][C][C@H1][Branch1][C][O][C][O][C][=Branch1][C][=O][NH1][Ring1][S]
1,[C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=N][C][C][Ring2][Ring1][Ring1][C][O]
0,[C][C][C@@H1][Branch1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C@H1][C][=Branch1][C][=O][N][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][S][C@@H1][Ring1][=N][Ring1][#Branch2]
1,[C][C][C][=C][S][C][=Ring1][Branch1][C][=Branch2][Ring1][Ring1][=C][C][C][N][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Ring1][=Branch2][C][S][C][=C][C][=Ring1][Branch1][C]
1,[C][C][N][Branch1][Branch1][C][C][C][#N][C][=C][C][=C][C][=C][Ring1][=Branch1]
1,[C][C@@][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C@@H1][Branch1][C][Cl][C][C@@H1][C@@H1][Ring1][N][C][=Branch1][C][=O][C][C@][Branch1][C][C][C@H1][Ring1][Branch2][C][C][C@@][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][O]
1,[O][=C][C][O][C][Branch2][Ring1][#C][N][C][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][Ring1][=N][Ring2][Ring1][Branch2]
1,[C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][S][C][C][=Branch1][C][=O][C@@][Branch1][C][O][C][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Branch1][C][C][C@H1][Ring1][N][C@H1][Branch1][C][O][C][C@][Ring1][P][Ring2][Ring1][Branch1][C]
1,[N][#C][C][Branch2][Ring1][N][C][C][N][C][C][C][Branch1][=Branch1][C][Branch1][C][N][=O][Branch1][=Branch2][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][#C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
0,[O][=C][Branch1][C][O][C][=C][Branch2][Ring1][Ring1][C][S][C][=N][N][=N][N][Ring1][Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][O][C][S][C@H1][C@@H1][Branch2][Ring1][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][S][Ring1][S]
1,[C][C@H1][C][C@H1][C@H1][C][C][C][=C][C][=Branch1][C][=O][C][=C][C@@][Ring1][#Branch1][Branch1][C][C][C@@][Ring1][N][Branch1][C][F][C@H1][Branch1][C][O][C][C@@][Ring2][Ring1][C][Branch1][C][C][C@@][Ring2][Ring1][=Branch1][Branch1][C][O][C][=Branch1][C][=O][C][Cl]
1,[C][C@][C][C@H1][Branch1][C][O][C@@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@][Ring1][#Branch1][Ring1][O][C][C@H1][Ring1][P][C][C][C@@][Ring2][Ring1][Ring2][Branch1][C][O][C][=Branch1][C][=O][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][Ring1][Branch1]
1,[O][C][C][O][C][Branch1][S][N][C][=N][C][=C][Ring1][Branch1][N][C][=N][C][C][Ring1][#Branch1][O][C][C][Ring1][S][O]
1,[C][C][C][C@@][Branch1][C][C][Branch1][C][O][C@H1][C][C@][C][=C][C@@][Ring1][=Branch1][Branch1][Ring1][O][C][C@H1][O][C][=C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=C][C][=C][Ring1][#Branch2][C@@][Ring1][=N][Ring2][Ring1][Ring1][C][C][N][Branch1][C][C][C@@H1][Ring2][Ring1][Branch2][C][Ring1][=Branch2]
0,[F][C][C][Branch1][C][Cl][Branch1][C][Cl][Cl]
0,[C][C][C][=Branch1][C][=O][O][C@H1][C][C][=Branch1][C][=O][O][C@H1][Branch1][C][C][C][C][=C][C][=C][C@H1][Branch1][C][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][Ring2][C][C][=O][C@@H1][Branch2][Branch1][Ring2][O][C@H1][O][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][N][O][C@H1][C][C@@][Branch1][C][C][Branch1][C][O][C@@H1][Branch1][Branch2][O][C][=Branch1][C][=O][C][C][C@H1][Branch1][C][C][O][Ring1][=C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring2][Ring1][=Branch2][O][C@H1][Ring2][Branch1][C][O][C]
0,[N][#C][C][=Branch1][=N][=C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][Branch1][Ring1][C][#N][=C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1]
1,[C][N][C][C][N][Branch2][Ring1][=Branch2][C@H1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][S][C][C][Ring2][Ring1][=Branch1]
1,[C][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C]
1,[C][O][C][=C][C][=C][C][Branch2][Ring1][=N][C][=Branch1][C][=O][N][C][C][C@H1][C][C][C@@H1][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][Branch2][O][C]
1,[C][N][C@@H1][C][C][C][C@H1][Ring1][=Branch1][C][C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][Ring2][Ring1][Branch1]
0,[N][#C][C][=C][C][Branch2][Ring1][#C][C][=N][C][=C][C][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][Ring1][=N][N][C][=Branch1][C][=O][C][Ring2][Ring1][Ring1][=C][C][=N][Ring2][Ring1][=Branch2]
0,[C][C@][C][C][C@H1][C@@H1][Branch1][P][C][C][C][=C][C][=Branch1][C][=O][C][C][C@@][Ring1][#Branch1][Ring1][O][C][C@@H1][Ring1][S][C][C][C@@H1][Ring2][Ring1][Ring1][O]
1,[C][N][Branch2][Ring1][Ring2][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C@H1][C][C][C@][Branch1][#Branch1][C][C][C][O][Ring1][Branch1][C][C@@H1][Ring1][#Branch2][N][C][C][C][C][Ring1][Branch1]
1,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][N][C@@H1][Branch1][C][C][C][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][=C][Ring1][N]
1,[C][N][C@H1][C][C][C@H1][Ring1][Branch1][C][C][Branch2][Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][C][Ring2][Ring1][Branch1]
0,[C][C][Branch1][C][C][S][C@@H1][C@H1][Branch2][Branch1][P][N][C][=Branch1][C][=O][C@H1][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][O][C][=C][C][=C][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][Ring2][C][C][O][C][C][O][C][=C][Ring1][S][NH1][C][Ring2][Ring1][=Branch1][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring2][Ring2][#Branch2][C@H1][Ring2][Ring2][=C][C][=Branch1][C][=O][O]
1,[C][C][=Branch1][C][=O][O][C][C][=C][O][C][Branch1][N][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][C][Ring1][=N][=C][C][Branch1][N][O][C][=Branch1][C][=O][C][C][Branch1][C][C][C][C][Ring1][N][C][O][Ring1][Ring1]
1,[C][C@H1][Branch1][#Branch2][N][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
1,[C][C][=Branch1][C][=O][O][C@H1][C][C][C@][Branch1][C][C][C@@H1][C][C][C@][Branch1][C][C][C@@H1][Branch2][Ring1][C][C][C][C@H1][Ring1][=Branch1][C@@H1][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C@@H1][Ring2][Ring1][C][C][C@H1][Branch1][C][Br][C@@][Ring2][Ring1][Branch2][Branch1][C][Br][C][Ring2][Ring1][=N]
1,[C][N][C][C][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C]
1,[N][#C][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][O][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][Branch1]
1,[N][=C][Branch1][C][N][N][C][C@@H1][C][O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][O][Ring1][#Branch2]
0,[C][N][C][=Branch1][C][=O][N][C][N][=C][N][Branch1][C][C][C][Ring1][=Branch1][C][Ring1][O][=O]
0,[C][C][C][Branch2][Ring2][N][N][C][=Branch1][C][=O][C][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][Branch1][C][N][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][Branch1][C][C][C][N][C][=Branch1][C][=O][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][C][C][C][Ring1][Branch1][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][N][C][Branch1][Ring1][C][=O][C][C][C][N]
1,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][C][N][Branch2][Ring1][Ring1][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring2][Ring1][=Branch2]
0,[C][O][C@H1][C][C@H1][Branch2][#Branch1][Ring1][O][C@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][#Branch2][O][C@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@H1][Ring1][#Branch2][O][C][Branch1][C][C][=O][C@H1][Branch1][C][C][C][C@@][Branch1][Branch1][C][O][Ring1][Ring1][C][=Branch1][C][=O][C@H1][Branch1][C][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Branch1][C][C][C@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][#Branch2][C][O][C@H1][Branch1][C][C][C@H1][Ring2][Branch1][Ring1][O][C][Branch1][C][C][=O]
0,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C@@][Branch1][C][C][C@H1][Branch2][=Branch1][O][C][Branch1][=C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C@][Branch1][C][O][C][C@H1][Branch2][Ring2][C][O][C][=Branch1][C][=O][C@H1][Branch1][C][O][C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][C][=C][Ring2][Ring2][N][C][Ring2][Ring1][=N][Branch1][C][C][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][O][C@@H1][Ring1][Branch2][C][C@@H1][Ring2][Branch1][=Branch1][O]
1,[C][C][C][C][C][C][S][C][=N][S][N][=C][Ring1][Branch1][C][=C][C][C][N][Branch1][C][C][C][Ring1][#Branch1]
1,[C][C][Branch1][C][C][N][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
1,[O][C][C][C][C][C][N][Branch2][Ring2][=Branch1][C][C][/C][=C][\C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][S][C][=C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring1][#Branch2][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][N]
1,[O][C][=C][C][=C][C][Branch2][Ring1][#Branch1][O][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=C][C][Ring2][Ring1][=N][=C][Ring2][Ring1][P]
1,[C][C][Branch1][C][C][C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][C][Branch1][Ring1][C][O][O][Ring1][#Branch2]
0,[C][C][Branch1][C][C][S][C@H1][C@@H1][Branch2][Ring1][#Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][Ring2][C@H1][Ring2][Ring1][Branch2][C][=Branch1][C][=O][O]
1,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#C]
0,[C][C@@H1][C@H1][Branch2][Ring1][P][N][C][=Branch1][C][=O][C][=Branch1][#C][=N][O][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][S][C][Branch1][C][N][=N][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring2][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][O]
0,[N][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S]
1,[C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][Branch1][C][C][C][C][C][C][C][Branch1][C][F][C][=C][C][=Branch1][C][=O][C][=C][C][Ring1][#Branch1][Branch1][C][C][C][Ring1][=N][Branch1][C][F][C][Branch1][C][O][C][C][Ring2][Ring1][Ring1][Ring2][Ring1][O][C]
0,[C][O][C@@H1][C][C@H1][Branch2][=Branch1][=Branch2][O][C@@H1][C@H1][Branch1][C][C][C@@H1][Branch2][Ring1][Branch1][O][C@@H1][O][C@H1][Branch1][C][C][C][C@@H1][Branch1][=Branch1][N][Branch1][C][C][C][C@@H1][Ring1][#Branch2][O][C@@H1][Branch1][C][C][C][C@@][Branch1][Branch1][C][O][Ring1][Ring1][C][=Branch1][C][=O][C@@H1][Branch1][C][C][C@@H1][Branch1][C][O][C@H1][Branch1][C][C][C@@H1][Branch1][C][C][O][C][=Branch1][C][=O][C@@H1][Ring2][Ring2][Ring2][C][O][C@@H1][Branch1][C][C][C@H1][Ring2][Ring2][=N][O]
1,[C][C][=C][C][C][Branch1][Ring2][S][Ring1][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Ring1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1]
1,[O][C][Branch1][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][=C][C][Ring1][=Branch1][C][Ring1][Branch1]
1,[C][=C][C][N][C][C][C@][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][O][C@H1][Ring1][#Branch2][C][=Branch1][C][=O][C][C][C@][Ring1][#C][Branch1][C][O][C@H1][Ring2][Ring1][Ring2][C][Ring1][S]
1,[C][C][N][C][C][C][C@@H1][Ring1][Branch1][C][N][C][=Branch1][C][=O][C][=C][C][Branch1][#Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][C][=C][C][=C][Ring1][O][O][C]
